ID
ENSG00000001167
ENSG00000004399
ENSG00000004534
ENSG00000004700
ENSG00000004848
ENSG00000004975
ENSG00000005100
ENSG00000005436
ENSG00000005513
ENSG00000005801
ENSG00000005889
ENSG00000006194
ENSG00000006377
ENSG00000006704
ENSG00000007545
ENSG00000007866
ENSG00000008083
ENSG00000008196
ENSG00000008197
ENSG00000008323
ENSG00000008441
ENSG00000008838
ENSG00000009307
ENSG00000009950
ENSG00000010030
ENSG00000010244
ENSG00000010539
ENSG00000010818
ENSG00000011007
ENSG00000011260
ENSG00000011451
ENSG00000011590
ENSG00000014164
ENSG00000015153
ENSG00000018408
ENSG00000018869
ENSG00000020577
ENSG00000022976
ENSG00000023608
ENSG00000024526
ENSG00000025293
ENSG00000028277
ENSG00000028310
ENSG00000028839
ENSG00000029153
ENSG00000029993
ENSG00000030419
ENSG00000033030
ENSG00000035499
ENSG00000036549
ENSG00000037757
ENSG00000037965
ENSG00000038219
ENSG00000038427
ENSG00000039123
ENSG00000039600
ENSG00000041802
ENSG00000041988
ENSG00000042317
ENSG00000042429
ENSG00000046647
ENSG00000047188
ENSG00000047634
ENSG00000048405
ENSG00000048540
ENSG00000048649
ENSG00000048740
ENSG00000049246
ENSG00000049541
ENSG00000049618
ENSG00000049768
ENSG00000050344
ENSG00000051596
ENSG00000052749
ENSG00000052850
ENSG00000053328
ENSG00000053372
ENSG00000056097
ENSG00000056277
ENSG00000056487
ENSG00000057657
ENSG00000057935
ENSG00000058600
ENSG00000058673
ENSG00000059378
ENSG00000059588
ENSG00000060688
ENSG00000061455
ENSG00000061936
ENSG00000062194
ENSG00000063322
ENSG00000063438
ENSG00000063515
ENSG00000063587
ENSG00000064218
ENSG00000064489
ENSG00000064490
ENSG00000064607
ENSG00000065029
ENSG00000065320
ENSG00000065413
ENSG00000065457
ENSG00000065717
ENSG00000065970
ENSG00000066084
ENSG00000066117
ENSG00000066135
ENSG00000066336
ENSG00000066422
ENSG00000066651
ENSG00000066654
ENSG00000066827
ENSG00000067066
ENSG00000067141
ENSG00000067334
ENSG00000068305
ENSG00000068784
ENSG00000069011
ENSG00000069812
ENSG00000070366
ENSG00000070388
ENSG00000070476
ENSG00000070495
ENSG00000070761
ENSG00000070785
ENSG00000071282
ENSG00000071539
ENSG00000071994
ENSG00000072315
ENSG00000073536
ENSG00000073614
ENSG00000073792
ENSG00000073861
ENSG00000074219
ENSG00000074657
ENSG00000074964
ENSG00000075292
ENSG00000075407
ENSG00000075426
ENSG00000075856
ENSG00000075914
ENSG00000076067
ENSG00000076108
ENSG00000076344
ENSG00000076650
ENSG00000076770
ENSG00000077235
ENSG00000077348
ENSG00000077454
ENSG00000077463
ENSG00000077809
ENSG00000078246
ENSG00000078328
ENSG00000078699
ENSG00000079263
ENSG00000079313
ENSG00000079337
ENSG00000079616
ENSG00000080007
ENSG00000080298
ENSG00000080603
ENSG00000081059
ENSG00000081386
ENSG00000081665
ENSG00000081692
ENSG00000082014
ENSG00000082516
ENSG00000083307
ENSG00000083635
ENSG00000083812
ENSG00000083814
ENSG00000083817
ENSG00000083828
ENSG00000083838
ENSG00000083896
ENSG00000084112
ENSG00000084234
ENSG00000084623
ENSG00000084731
ENSG00000085185
ENSG00000085274
ENSG00000085644
ENSG00000085721
ENSG00000085840
ENSG00000086589
ENSG00000087087
ENSG00000087510
ENSG00000087842
ENSG00000087903
ENSG00000088038
ENSG00000088280
ENSG00000088448
ENSG00000088854
ENSG00000088876
ENSG00000088881
ENSG00000089009
ENSG00000089048
ENSG00000089335
ENSG00000089558
ENSG00000089682
ENSG00000089737
ENSG00000089775
ENSG00000089902
ENSG00000090447
ENSG00000090470
ENSG00000090612
ENSG00000090905
ENSG00000090971
ENSG00000091009
ENSG00000091010
ENSG00000091138
ENSG00000091651
ENSG00000091656
ENSG00000092067
ENSG00000092096
ENSG00000092203
ENSG00000092208
ENSG00000092330
ENSG00000092377
ENSG00000092607
ENSG00000092847
ENSG00000095485
ENSG00000095574
ENSG00000095794
ENSG00000095951
ENSG00000096654
ENSG00000096746
ENSG00000099204
ENSG00000099284
ENSG00000099326
ENSG00000099622
ENSG00000099783
ENSG00000099849
ENSG00000099899
ENSG00000099917
ENSG00000099949
ENSG00000099994
ENSG00000100038
ENSG00000100056
ENSG00000100101
ENSG00000100109
ENSG00000100124
ENSG00000100129
ENSG00000100150
ENSG00000100201
ENSG00000100207
ENSG00000100227
ENSG00000100319
ENSG00000100320
ENSG00000100353
ENSG00000100354
ENSG00000100395
ENSG00000100410
ENSG00000100426
ENSG00000100461
ENSG00000100485
ENSG00000100558
ENSG00000100650
ENSG00000100722
ENSG00000100811
ENSG00000100836
ENSG00000100916
ENSG00000100968
ENSG00000100987
ENSG00000101096
ENSG00000101104
ENSG00000101115
ENSG00000101126
ENSG00000101138
ENSG00000101158
ENSG00000101161
ENSG00000101189
ENSG00000101190
ENSG00000101191
ENSG00000101216
ENSG00000101361
ENSG00000101452
ENSG00000101457
ENSG00000101489
ENSG00000101493
ENSG00000101544
ENSG00000101654
ENSG00000101746
ENSG00000101811
ENSG00000101883
ENSG00000102038
ENSG00000102081
ENSG00000102098
ENSG00000102103
ENSG00000102243
ENSG00000102302
ENSG00000102317
ENSG00000102349
ENSG00000102387
ENSG00000102390
ENSG00000102554
ENSG00000102781
ENSG00000102870
ENSG00000102901
ENSG00000102908
ENSG00000102935
ENSG00000102977
ENSG00000102984
ENSG00000103168
ENSG00000103199
ENSG00000103241
ENSG00000103245
ENSG00000103248
ENSG00000103343
ENSG00000103449
ENSG00000103460
ENSG00000103495
ENSG00000103671
ENSG00000103932
ENSG00000103994
ENSG00000104131
ENSG00000104147
ENSG00000104177
ENSG00000104221
ENSG00000104408
ENSG00000104413
ENSG00000104472
ENSG00000104529
ENSG00000104824
ENSG00000104852
ENSG00000104889
ENSG00000104897
ENSG00000104953
ENSG00000104960
ENSG00000104964
ENSG00000104967
ENSG00000104973
ENSG00000104976
ENSG00000105011
ENSG00000105058
ENSG00000105085
ENSG00000105136
ENSG00000105171
ENSG00000105202
ENSG00000105278
ENSG00000105298
ENSG00000105323
ENSG00000105373
ENSG00000105419
ENSG00000105447
ENSG00000105497
ENSG00000105556
ENSG00000105610
ENSG00000105672
ENSG00000105698
ENSG00000105705
ENSG00000105708
ENSG00000105732
ENSG00000105849
ENSG00000105866
ENSG00000105887
ENSG00000105939
ENSG00000105963
ENSG00000105967
ENSG00000105991
ENSG00000105996
ENSG00000105997
ENSG00000106004
ENSG00000106006
ENSG00000106013
ENSG00000106038
ENSG00000106245
ENSG00000106299
ENSG00000106331
ENSG00000106344
ENSG00000106355
ENSG00000106410
ENSG00000106536
ENSG00000106665
ENSG00000106682
ENSG00000106852
ENSG00000106948
ENSG00000107105
ENSG00000107164
ENSG00000107187
ENSG00000107201
ENSG00000107249
ENSG00000107371
ENSG00000107625
ENSG00000107672
ENSG00000107719
ENSG00000107821
ENSG00000107833
ENSG00000107859
ENSG00000107864
ENSG00000107929
ENSG00000108001
ENSG00000108175
ENSG00000108256
ENSG00000108264
ENSG00000108278
ENSG00000108312
