symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
CDX2,GO:0000794,condensed nuclear chromosome,IEA,ECO:0000265,GO_REF:0000107,Q99626,Ensembl,1
CEMIP,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,H0YL56;Q8WUJ3,HPA,2
CENPF,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:12154071,P49454,UniProt,1
CENPS,GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;interstrand cross-link repair,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:20347428;PMID:20347429,Q8N2Z9,ComplexPortal;UniProt,6
CENPX,GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;interstrand cross-link repair,IDA;IEA,ECO:0000314;ECO:0000501;ECO:0007322,GO_REF:0000043;GO_REF:0000120;PMID:20347429,A8MT69;J3QR01;J3QR35;J3QRS1,ComplexPortal;UniProt,9
CEP164,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,E9PI05;E9PLS8;Q9UPV0,UniProt,6
CEP63,GO:0000077;GO:0006974;GO:0042770,DNA damage checkpoint signaling;DNA damage response;signal transduction in response to DNA damage,IEA;ISS,ECO:0000250;ECO:0007322,GO_REF:0000024;GO_REF:0000043,A0A804HIX3;A0A804HJ73;A0A804HJP1;A0A804HKH7;A0A804HKK0;A0A804HKQ7;A0A804HKR1;A0A804HL17;Q96MT8,UniProt,11
CEPT1,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,A0A8V8TQ23;A0A8V8TQL1;A0A8V8TRF3;Q9Y6K0,UniProt,4
CERS2,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,H0YKH6;H0YLQ6;H0YNU7;Q5SZE1;Q5SZE2;Q5SZE3;Q5SZE4;Q96G23,HPA,8
CETN2,GO:0005635;GO:0005643;GO:0006281;GO:0006289;GO:0006974;GO:0044615,DNA damage response;DNA repair;nuclear envelope;nuclear pore;nuclear pore nuclear basket;nucleotide-excision repair,IBA;IDA;IEA;ISS,ECO:0000314;ECO:0000318;ECO:0005546;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000044;GO_REF:0000114;PMID:11279143;PMID:15964821;PMID:23591820,P41208,ComplexPortal;GO_Central;UniProt,9
CETN3,GO:0005635;GO:0005643;GO:0044615,nuclear envelope;nuclear pore;nuclear pore nuclear basket,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:23591820,E5RJF8;O15182;Q6ICP7,UniProt,5
CFAP410,GO:0006974,DNA damage response,IEA,ECO:0007322,GO_REF:0000043,O43822,UniProt,1
CFDP1,GO:0000812,Swr1 complex,IBA,ECO:0000318,GO_REF:0000033,Q9UEE9,GO_Central,1
CGAS,GO:0006281;GO:0006974,DNA damage response;DNA repair,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:28738408,A0A7P0TBQ3;Q8N884,GO_Central;UniProt,6
CHAF1A,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,Q13111,UniProt,2
CHAF1B,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,Q13112,UniProt,2
CHCHD6,GO:0006974,DNA damage response,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22228767,Q9BRQ6,GO_Central;UniProt,2
CHD1,GO:0000228,nuclear chromosome,IDA,ECO:0000314,PMID:9326634,O14646,GO_Central,1
CHD1L,GO:0006281;GO:0006974,DNA damage response;DNA repair,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:19661379;PMID:29220652;PMID:29220653,A0A087WTM4;A0A087WWW4;A0A0A0MRH8;A0A0A0MSH9;A0A494C0B8;A0A494C0F0;A0A494C0J6;A0A494C0M4;A0A494C0Q0;A0A494C111;A0A494C179;A0A494C1F7;A0A494C1H0;A0A494C1I3;A0A494C1P7;A0A494C1S1;Q86WJ1;X5D2E5,GO_Central;InterPro;UniProt,27
CHD2,GO:0006974,DNA damage response,IEA,ECO:0000265,GO_REF:0000107,O14647,Ensembl,1
CHD4,GO:0000724,double-strand break repair via homologous recombination,IMP,ECO:0000315,PMID:25593309,Q14839,UniProt,1
CHEK1,GO:0000077;GO:0000794;GO:0006281;GO:0006974;GO:0007095;GO:0042770,condensed nuclear chromosome;DNA damage checkpoint signaling;DNA damage response;DNA repair;mitotic G2 DNA damage checkpoint signaling;signal transduction in response to DNA damage,IBA;IDA;IEA;IMP;ISS,ECO:0000250;ECO:0000256;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000002;GO_REF:0000024;GO_REF:0000033;GO_REF:0000043;GO_REF:0000117;GO_REF:0000120;PMID:16963448;PMID:19716789;PMID:20932473;PMID:9382850,E9PJI4;E9PKQ3;E9PQW7;O14757,GO_Central;InterPro;UniProt,18
CHEK2,GO:0000077;GO:0006281;GO:0006302;GO:0006974;GO:0008630;GO:0030330;GO:0031573;GO:0042770;GO:0042771;GO:0044773,"DNA damage checkpoint signaling;DNA damage response;DNA damage response, signal transduction by p53 class mediator;DNA repair;double-strand break repair;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;mitotic DNA damage checkpoint signaling;mitotic intra-S DNA damage checkpoint signaling;signal transduction in response to DNA damage",IBA;IDA;IEA;IMP;TAS,ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000117;GO_REF:0000120;PMID:10617473;PMID:11298456;PMID:12402044;PMID:12717439;PMID:14744935;PMID:16481012;PMID:18317453;PMID:18644861;PMID:24550317;PMID:9836640;PMID:9889122;Reactome:R-HSA-5693606;Reactome:R-HSA-69563,O96017,Ensembl;GO_Central;MGI;Reactome;UniProt,22
CHMP1A,GO:0000794;GO:0005643,condensed nuclear chromosome;nuclear pore,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000117;PMID:11559747;PMID:26040713,A0A6Q8PF35;A0A6Q8PFF9;A0A6Q8PFX8;A0A6Q8PG85;A0A6Q8PGM8;A0A6Q8PHU0;F5H875;F8VUA2;F8VVT7;Q9HD42,ComplexPortal;UniProt,12
CHMP1B,GO:0005643,nuclear pore,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000117;PMID:26040713,Q7LBR1,ComplexPortal;UniProt,2
CHMP2A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IDA;IEA,ECO:0000256;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000117;PMID:26040712;PMID:26040713,M0QXX8;M0R1L7;M0R1T5;O43633,ComplexPortal;UniProt,7
CHMP2B,GO:0005643,nuclear pore,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000117;PMID:26040713,A0A087WW88;B2RE76;C9J0A7;Q9UQN3,ComplexPortal;UniProt,5
CHMP3,GO:0005643,nuclear pore,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000117;PMID:26040713,Q9Y3E7,ComplexPortal;UniProt,2
CHMP4A,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000117;PMID:26040713,E9PQ80;E9PQI5;H0YIN6;Q9BY43,ComplexPortal;GO_Central;UniProt,6
CHMP4B,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000117;PMID:26040712;PMID:26040713,Q9H444,ComplexPortal;GO_Central;UniProt,5
CHMP4BP1,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IEA,ECO:0000256;ECO:0000318,GO_REF:0000033;GO_REF:0000117,P59074,GO_Central;UniProt,2
CHMP4C,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000117;PMID:26040713,Q96CF2,ComplexPortal;GO_Central;UniProt,3
CHMP5,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000117;PMID:26040713,Q9NZZ3,ComplexPortal;GO_Central;UniProt,3
CHMP6,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000117;PMID:26040713,I3L3E4;I3L4A1;I3L4G8;Q96FZ7,ComplexPortal;GO_Central;UniProt,6
CHMP7,GO:0005635;GO:0005643,nuclear envelope;nuclear pore,IBA;IDA;IEA,ECO:0000256;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000044;GO_REF:0000117;PMID:26040712;PMID:26040713,Q8WUX9,ComplexPortal;GO_Central;UniProt,5
CHRAC1,GO:0008622,epsilon DNA polymerase complex,NAS,ECO:0000303,PMID:10880450,Q9NRG0,UniProt,1
CHRNA4,GO:0006281,DNA repair,IMP,ECO:0000315,PMID:16332175,P43681,UniProt,1
CIB1,GO:0006302;GO:0006974,DNA damage response;double-strand break repair,IDA;TAS,ECO:0000304;ECO:0000314,PMID:12011095;PMID:9372844,Q99828,HGNC-UCL;PINC,2
CIDEB,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,TAS,ECO:0000304,PMID:10619428,Q9UHD4,PINC,1
CINP,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,Q9BW66,UniProt,2
CIP2A,GO:0006974;GO:0141112,broken chromosome clustering;DNA damage response,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000043;PMID:35842428;PMID:37165191;PMID:37316668,Q8TCG1,UniProt,6
CLGN,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,O14967,Ensembl,1
CLIC1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:9139710,O00299;Q5SRT3,MGI;UniProt,3
CLK1,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,B8ZZR0;P49759,HPA,2
CLMN,GO:0005640;GO:0034993,meiotic nuclear membrane microtubule tethering complex;nuclear outer membrane,IBA,ECO:0000318,GO_REF:0000033,Q96JQ2,GO_Central,2
CLOCK,GO:0000077;GO:0006974,DNA damage checkpoint signaling;DNA damage response,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:21659603,C9JK03;O15516;Q3ZCT4,UniProt,4
CLSPN,GO:0000077;GO:0006281;GO:0006974;GO:0007095,DNA damage checkpoint signaling;DNA damage response;DNA repair;mitotic G2 DNA damage checkpoint signaling,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:16963448;PMID:18662541,Q9HAW4,GO_Central;UniProt,5
CMTM3,GO:0031965,nuclear membrane,IEA,ECO:0000265,GO_REF:0000107,Q96MX0,Ensembl,1
CNEP1R1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:22134922;Reactome:R-HSA-4419948,H3BLY8;H3BMF1;H3BN40;H3BUT5;Q8N9A8,Reactome;UniProt,7
COMMD1,GO:0006289,nucleotide-excision repair,IMP,ECO:0000315,PMID:23144634,Q8N668,CACAO,1
CPNE1,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,A6PVH9;B0QZ18;F2Z2V0;H0Y524;Q5JX44;Q5JX45;Q5JX52;Q5JX53;Q5JX54;Q5JX55;Q5JX56;Q5JX57;Q5JX58;Q5JX59;Q5JX60;Q5JX61;Q99829,HPA,17
CPSF6,GO:0005726,perichromatin fibrils,IDA,ECO:0000314,PMID:17267687,Q16630,UniProt,1
CPTP,GO:0005640,nuclear outer membrane,IEA,ECO:0007322,GO_REF:0000044,J3KST3;Q5TA50,UniProt,2
CRADD,GO:0006974;GO:0030330,"DNA damage response;DNA damage response, signal transduction by p53 class mediator",IBA;IMP;NAS,ECO:0000315;ECO:0000318;ECO:0005547,GO_REF:0000033;PMID:15073321;PMID:21726810,P78560,ComplexPortal;GO_Central;UniProt,3
CRIP1,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:20415737,P50238,GO_Central;UniProt,2
CRY1,GO:0042770,signal transduction in response to DNA damage,IEA;ISS,ECO:0000250;ECO:0000265,GO_REF:0000024;GO_REF:0000107,A2I2P0;Q16526,Ensembl;UniProt,3
CRY2,GO:0000719,photoreactive repair,IDA,ECO:0000314,PMID:12627958,Q49AN0,UniProt,1
CSE1L,GO:0005635,nuclear envelope,IBA,ECO:0000318,GO_REF:0000033,P55060,GO_Central,1
CSNK1E,GO:0006281,DNA repair,TAS,ECO:0000304,PMID:7797465,P49674,PINC,1
CSNK2A1,GO:0006302;GO:0006974;GO:0070822,DNA damage response;double-strand break repair;Sin3-type complex,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:17827154;PMID:18411307;PMID:18583988;PMID:20545769;PMID:22325354;PMID:30898438;PMID:35597237,P68400,BHF-UCL;GO_Central;UniProt,9
CSNK2A2,GO:0006302;GO:0006974,DNA damage response;double-strand break repair,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;PMID:22325354,P19784,GO_Central;UniProt,2
CSNK2A3,GO:0006302,double-strand break repair,IBA,ECO:0000318,GO_REF:0000033,Q8NEV1,GO_Central,1
CTBP1-DT,GO:0000725;GO:0006281;GO:0006301;GO:0006974,DNA damage response;DNA damage tolerance;DNA repair;recombinational repair,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:35849344,C0HM98,UniProt,4
CTC1,GO:0006974,DNA damage response,IEA,ECO:0000265,GO_REF:0000107,Q2NKJ3,Ensembl,1
CTDNEP1,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:17420445;PMID:22134922;Reactome:R-HSA-4419948,O95476,Reactome;UniProt,4
CTLA4,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:17875758,P16410,UniProt,1
CTPS1,GO:0140861,DNA repair-dependent chromatin remodeling,IDA,ECO:0000314,PMID:40240600,P17812,UniProt,2
CUL4A,GO:0006281;GO:0006289;GO:0006974,DNA damage response;DNA repair;nucleotide-excision repair,EXP;IBA;IEA;NAS,ECO:0000318;ECO:0000501;ECO:0005543;ECO:0005547;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:22118460,A0A0A0MR50;Q13619,ComplexPortal;GO_Central;UniProt,7
CUL4B,GO:0006281;GO:0006289;GO:0006974;GO:0070914,DNA damage response;DNA repair;nucleotide-excision repair;UV-damage excision repair,IBA;IDA;IEA;ISS;NAS,ECO:0000314;ECO:0000318;ECO:0005547;ECO:0005610;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000114;PMID:22118460;PMID:22334663,A0A669KAX4;A0A7P0T954;A0A7P0T9C8;A0A7P0T9L3;A0A7P0TAQ3;K4DI93;Q13620,ComplexPortal;GO_Central;UniProt,18
CUSTOS,GO:0005635,nuclear envelope,IEA,ECO:0007322,GO_REF:0000044,Q96C57,UniProt,1
CYBB,GO:0005635,nuclear envelope,IEA,ECO:0000265,GO_REF:0000107,A0A0S2Z3S6;P04839,Ensembl,2
CYREN,GO:0006281;GO:0006303;GO:0006974,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining,IBA;IDA;IEA,ECO:0000265;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000120;PMID:24610814,Q9BWK5,Ensembl;GO_Central;UniProt,5
D-1 antigen: D-1 protein,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0000501;ECO:0007322,GO_REF:0000043;GO_REF:0000120,Q16490,UniProt,2
D2CPI8,GO:0006281;GO:0006289;GO:0006974;GO:0070914,DNA damage response;DNA repair;nucleotide-excision repair;UV-damage excision repair,IEA,ECO:0000256;ECO:0000501;ECO:0007322,GO_REF:0000043;GO_REF:0000117;GO_REF:0000120,D2CPI8,UniProt,4
D2CPI9,GO:0006289,nucleotide-excision repair,IEA,ECO:0000256,GO_REF:0000002,D2CPI9,InterPro,1
D2CPJ0,GO:0006289,nucleotide-excision repair,IEA,ECO:0000256,GO_REF:0000002,D2CPJ0,InterPro,1
D2CPJ1,GO:0006289,nucleotide-excision repair,IEA,ECO:0000256,GO_REF:0000002,D2CPJ1,InterPro,1
DBF4,GO:0031573,mitotic intra-S DNA damage checkpoint signaling,NAS,ECO:0005547,PMID:38865090,Q9UBU7,ComplexPortal,1
DCLRE1A,GO:0006281;GO:0006303;GO:0006974;GO:0036297,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;interstrand cross-link repair,IBA;IEA,ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120,Q6PJP8,GO_Central;UniProt,4
DCLRE1B,GO:0006281;GO:0006303;GO:0006974;GO:0031848;GO:0036297,DNA damage response;DNA repair;double-strand break repair via nonhomologous end joining;interstrand cross-link repair;protection from non-homologous end joining at telomere,IBA;IEA;IMP,ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000120;PMID:16730175;PMID:20479256,A0A3B3ITQ0;Q9H816,BHF-UCL;GO_Central;UniProt,10
DCLRE1C,GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0036297,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via nonhomologous end joining;interstrand cross-link repair,IBA;IEA;TAS,ECO:0000265;ECO:0000304;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;Reactome:R-HSA-5693571,A0A8V8TKH3;A0A8V8TKN9;A0A8V8TLW6;A0A8V8TLX1;A0A8V8TM57;Q96SD1,Ensembl;GO_Central;Reactome;UniProt,16
DCTN1,GO:0005635,nuclear envelope,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:20679239,Q14203,UniProt,2
DCUN1D5,GO:0006974,DNA damage response,IMP,ECO:0000315,PMID:23098533;PMID:26906416,Q9BTE7,UniProt,2
DDB1,GO:0006281;GO:0006289;GO:0006974;GO:0070914,DNA damage response;DNA repair;nucleotide-excision repair;UV-damage excision repair,EXP;IBA;IDA;IEA;IMP;ISS;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000318;ECO:0005543;ECO:0005547;ECO:0005610;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000114;PMID:14751237;PMID:16949367;PMID:22118460;PMID:22334663;PMID:8407967;PMID:8798680,A0A7P0T870;A0A7P0T965;A0A7P0TAK7;A0A7P0TB30;A0A7P0Z3Z5;A0A7P0Z4B9;F5GY55;Q16531,ComplexPortal;GO_Central;PINC;UniProt,25
DDB2,GO:0006281;GO:0006289;GO:0006290;GO:0006974;GO:0070914,DNA damage response;DNA repair;nucleotide-excision repair;pyrimidine dimer repair;UV-damage excision repair,EXP;IBA;IDA;IEA;ISS;TAS,ECO:0000250;ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0005543;ECO:0005610;ECO:0007322,GO_REF:0000002;GO_REF:0000033;GO_REF:0000043;GO_REF:0000107;GO_REF:0000114;GO_REF:0000120;PMID:14751237;PMID:19109893;PMID:22118460;PMID:22334663;PMID:33937266;PMID:8407967;PMID:8798680,A0A087WW71;A0A087WYT8;A0A087X0X5;Q92466,ComplexPortal;Ensembl;GO_Central;InterPro;PINC;UniProt,18
DDIT3,GO:0006974,DNA damage response,TAS,ECO:0000304,PMID:1339368,P35638,PINC,1
DDIT4,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,IEA;ISS,ECO:0000250;ECO:0000265,GO_REF:0000024;GO_REF:0000107,Q9NX09,Ensembl;UniProt,2
DDX1,GO:0006302,double-strand break repair,IDA,ECO:0000314,PMID:18710941,Q92499,UniProt,1
DDX11,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA;IMP,ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:23797032,Q96FC9,UniProt,3
DDX19B,GO:0005643,nuclear pore,TAS,ECO:0000304,PMID:10428971,Q9UMR2,PINC,1
DELE1,GO:0006974,DNA damage response,IEA,ECO:0007322,GO_REF:0000043,H0YA48;Q14154,UniProt,2
DES,GO:0005635,nuclear envelope,IEA;ISS,ECO:0000250;ECO:0000501,GO_REF:0000024;GO_REF:0000120,P17661,UniProt,2
DGCR8,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:34188037,Q8WYQ5,UniProt,1
DHCR7,GO:0005640,nuclear outer membrane,IDA,ECO:0000314,PMID:9878250,Q9UBM7,UniProt,1
DHRS2,GO:0005635,nuclear envelope,IDA,ECO:0000314,PMID:11997086,Q13268,UniProt,1
DHX37,GO:0031965,nuclear membrane,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:31337883,Q8IY37,UniProt,2
DHX9,GO:0005726,perichromatin fibrils,IDA,ECO:0000314,PMID:10198287,Q08211,UniProt,1
DISP3,GO:0031965,nuclear membrane,IEA;ISS,ECO:0000250;ECO:0007322,GO_REF:0000044;PMID:19179482,Q9P2K9,UniProt,2
DKFZp434C1615,GO:0006298,mismatch repair,IEA,ECO:0000256,GO_REF:0000002,Q9UFG2,InterPro,1
DKFZp434F222,GO:0006281;GO:0008622,DNA repair;epsilon DNA polymerase complex,IEA,ECO:0000256,GO_REF:0000002,Q9Y4M6,InterPro,2
DKFZp434G1930,GO:0031965,nuclear membrane,IEA,ECO:0000501,GO_REF:0000120,Q9NT78,UniProt,1
DKFZp434I1926,GO:0006302,double-strand break repair,IEA,ECO:0000256,GO_REF:0000002,Q9NTC5,InterPro,1
DKFZp434J1672,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination,IEA,ECO:0000256;ECO:0007322,GO_REF:0000043;GO_REF:0000117,Q9UF71,UniProt,3
DKFZp434L1613,GO:0005643,nuclear pore,IEA,ECO:0000501,GO_REF:0000120,Q9NSY5,UniProt,1
DKFZp564E242,GO:0006281;GO:0006974,DNA damage response;DNA repair,IEA,ECO:0007322,GO_REF:0000043,Q659F9,UniProt,2
DKFZp566H033,GO:0006281;GO:0019985,DNA repair;translesion synthesis,IEA,ECO:0000256,GO_REF:0000002,Q9UG47,InterPro,2
DKFZp686C0249,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,Q5HYM3,UniProt,1
DKFZp686H1931,GO:0005635;GO:0031965,nuclear envelope;nuclear membrane,IEA,ECO:0000256;ECO:0007322,GO_REF:0000044;GO_REF:0000117,Q68DP1,UniProt,2
DKFZp686J1569,GO:0006298,mismatch repair,IEA,ECO:0000256,GO_REF:0000002,Q7Z3Q2,InterPro,1
DKFZp686J1895,GO:0005640;GO:0034993,meiotic nuclear membrane microtubule tethering complex;nuclear outer membrane,IEA,ECO:0000256;ECO:0007322,GO_REF:0000044;GO_REF:0000117,Q7Z362,UniProt,2
DKFZp686K0193,GO:0005640;GO:0034993,meiotic nuclear membrane microtubule tethering complex;nuclear outer membrane,IEA,ECO:0000256;ECO:0007322,GO_REF:0000044;GO_REF:0000117,Q7Z3K4,UniProt,2
DKFZp686L16252,GO:0006281;GO:0006974;GO:0036297,DNA damage response;DNA repair;interstrand cross-link repair,IEA,ECO:0000256;ECO:0007322,GO_REF:0000002;GO_REF:0000043,Q6MZN0,InterPro;UniProt,3
DKFZp686M09200,GO:0005635;GO:0005640,nuclear envelope;nuclear outer membrane,IEA,ECO:0000256;ECO:0007322,GO_REF:0000044;GO_REF:0000117,Q6MZP0,UniProt,2
DKFZp686N224,GO:0006281;GO:0006974;GO:0031011,DNA damage response;DNA repair;Ino80 complex,IEA,ECO:0000256;ECO:0000501;ECO:0007322,GO_REF:0000043;GO_REF:0000104;GO_REF:0000120,Q6N074,UniProt,3
DKFZp761P1714,GO:0000727;GO:0006281;GO:0006302;GO:0006974,DNA damage response;DNA repair;double-strand break repair;double-strand break repair via break-induced replication,IEA,ECO:0000256;ECO:0000501;ECO:0007322,GO_REF:0000002;GO_REF:0000043;GO_REF:0000104;GO_REF:0000120,Q659C2,InterPro;UniProt,4
DKFZp762L056,GO:0006298,mismatch repair,IEA,ECO:0000256,GO_REF:0000002,Q8N3N3,InterPro,1
DKFZp781A0112,GO:0006281;GO:0006974;GO:0097681,DNA damage response;DNA repair;double-strand break repair via alternative nonhomologous end joining,IEA,ECO:0000256;ECO:0007322,GO_REF:0000043;GO_REF:0000117,Q5CZ96,UniProt,3
DKFZp781A0353,GO:0006974,DNA damage response,IEA,ECO:0000256,GO_REF:0000002,Q68DE6,InterPro,1
DKFZp781P0919,GO:0000724;GO:0006281,DNA repair;double-strand break repair via homologous recombination,IEA,ECO:0000256,GO_REF:0000002,Q68DV8,InterPro,2
DMAP1,GO:0000812;GO:0006281,DNA repair;Swr1 complex,IBA;IEA,ECO:0000256;ECO:0000318,GO_REF:0000002;GO_REF:0000033,Q5TG36;Q5TG37;Q5TG38;Q5TG39;Q5TG40;Q9NPF5,GO_Central;InterPro,7
DMC1,GO:0000724;GO:0000730;GO:0000794;GO:0000800;GO:0006281;GO:1990918,condensed nuclear chromosome;DNA recombinase assembly;DNA repair;double-strand break repair involved in meiotic recombination;double-strand break repair via homologous recombination;lateral element,IBA;IEA;TAS,ECO:0000256;ECO:0000265;ECO:0000304;ECO:0000318,GO_REF:0000002;GO_REF:0000033;GO_REF:0000107;PMID:8602360,B0QYE1;Q14565;Q8IYL1,Ensembl;GO_Central;InterPro;PINC,10
DMPK,GO:0005640;GO:0031965,nuclear membrane;nuclear outer membrane,IEA;ISS,ECO:0000250;ECO:0007322,GO_REF:0000024;GO_REF:0000044,E5KR07;I6L989;Q09013;X5D8Z6;X5DNJ6,UniProt,6
DNA pol beta,GO:0006281,DNA repair,IEA,ECO:0000256,GO_REF:0000002,Q6LBJ9,InterPro,1
DNA2,GO:0000729;GO:0006281;GO:0006284;GO:0006974;GO:0043504,base-excision repair;DNA damage response;DNA double-strand break processing;DNA repair;mitochondrial DNA repair,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;PMID:18995831;PMID:19487465;PMID:21325134;PMID:37055165,F8VR31;H0Y455;P51530,UniProt,10
DNAJB12,GO:0031965,nuclear membrane,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,J3KPS0;Q9NXW2;V9GY70;V9GYN7,HPA;UniProt,5
DNAJB14,GO:0031965,nuclear membrane,IEA,ECO:0007322,GO_REF:0000044,Q8TBM8,UniProt,1
