GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A1W2PQ09	TAF11L11	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119|PomBase:SPAC1002.04c|SGD:S000004477|UniProtKB:Q15544	9606	GO_Central		C
UniProtKB	A0A1W2PQ27	SSU72L1	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PQ64	SSU72L5	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PQC6	SSU72L4	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PQD8	SSU72L2	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PQJ5	SSU72L3	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PR64	TAF11L9	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119|PomBase:SPAC1002.04c|SGD:S000004477|UniProtKB:Q15544	9606	GO_Central		C
UniProtKB	A0A1W2PR75	SSU72L6	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000463875|PomBase:SPAC3G9.04|SGD:S000005166	9606	GO_Central		C
UniProtKB	A0A1W2PRN6	LINC02218	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119|PomBase:SPAC1002.04c|SGD:S000004477|UniProtKB:Q15544	9606	GO_Central		C
UniProtKB	A0A1W2PRV1	TAF11L3	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119|PomBase:SPAC1002.04c|SGD:S000004477|UniProtKB:Q15544	9606	GO_Central		C
UniProtKB	A0A2R8Y4L2	HNRNPA1L3	part_of	GO:0071013	catalytic step 2 spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002364973|UniProtKB:P09651|UniProtKB:P22626|UniProtKB:P51991	9606	GO_Central		C
UniProtKB	A0A2R8YD56	RTEL1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A3B3IU46	RAMACL	part_of	GO:0031533	mRNA capping enzyme complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008489536|UniProtKB:Q9BTL3	9606	GO_Central		C
UniProtKB	A0A494BZT7	TOR1A	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZH86	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZHB2	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZHD7	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZHE1	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZHI3	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZHR3	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A5F9ZI52	SYNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A669KAX1	HMGA1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V2H0	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V2S3	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V2Y6	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V3W6	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V461	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V488	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2V6B9	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2YQV4	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7I2YQX3	XPO1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7P0T9I6	MX1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A7P0T9R0	MX1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HHV8	BRIP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HIV7	EMD	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HJ00	GLE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HJ70	GLE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HJB3	GLE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HJV4	BRIP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HJY9	GLE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HK09	GLE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HK62	BRIP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HKS0	BRIP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A804HL36	BRIP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A8I5G938	SUN1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A8I5KR98	TAF3	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0A8I5QKM0	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A0AV96	RBM47	part_of	GO:0030895	apolipoprotein B mRNA editing enzyme complex	ECO:0000314	IDA	PMID:24916387		9606	UniProt		C
UniProtKB	A0AVK6	E2F8	part_of	GO:0090575	RNA polymerase II transcription regulator complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011766|FB:FBgn0024371|PANTHER:PTN000249624|UniProtKB:O00716|UniProtKB:O75461|UniProtKB:Q01094|UniProtKB:Q14209|WB:WBGene00001161	9606	GO_Central		C
UniProtKB	A0JLT2	MED19	part_of	GO:0016592	mediator complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1914234|PANTHER:PTN001096178|TAIR:locus:2177073	9606	GO_Central		C
UniProtKB	A0JLT2	MED19	part_of	GO:0070847	core mediator complex	ECO:0000353	IPI	PMID:24882805		9606	ComplexPortal		C
UniProtKB	A0PK00	TMEM120B	is_active_in	GO:0005637	nuclear inner membrane	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:3603158|PANTHER:PTN000484631	9606	GO_Central		C
UniProtKB	A0PK00	TMEM120B	located_in	GO:0005637	nuclear inner membrane	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3TA38	9606	UniProt		C
UniProtKB	A1L190	SYCE3	is_active_in	GO:0000801	central element	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1922709|PANTHER:PTN002195731	9606	GO_Central		C
UniProtKB	A1L190	SYCE3	located_in	GO:0000794	condensed nuclear chromosome	ECO:0005547	NAS	PMID:27142324		9606	ComplexPortal		C
UniProtKB	A1L190	SYCE3	located_in	GO:0000795	synaptonemal complex	ECO:0005547	NAS	PMID:27142324		9606	ComplexPortal		C
UniProtKB	A1L190	SYCE3	located_in	GO:0000801	central element	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:B5KM66	9606	UniProt		C
UniProtKB	A2AJT9	BCLAF3	part_of	GO:0016592	mediator complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2442637|PANTHER:PTN000392101|UniProtKB:Q9Y2W1	9606	GO_Central		C
UniProtKB	A2RU30	TESPA1	part_of	GO:0008180	COP9 signalosome	ECO:0000314	IDA	PMID:22561606		9606	UniProt		C
UniProtKB	A4GXA9	EME2	is_active_in	GO:0043596	nuclear replication fork	ECO:0000315	IMP	PMID:24813886		9606	UniProt		C
UniProtKB	A4GXA9	EME2	located_in	GO:0043596	nuclear replication fork	ECO:0005547	NAS	PMID:17289582		9606	ComplexPortal		C
UniProtKB	A6NDE4	RBMY1B	part_of	GO:0005681	spliceosomal complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000391532|RGD:1306751|UniProtKB:P38159|UniProtKB:P62995	9606	GO_Central		C
UniProtKB	A6NEQ0	RBMY1E	part_of	GO:0005681	spliceosomal complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000391532|RGD:1306751|UniProtKB:P38159|UniProtKB:P62995	9606	GO_Central		C
UniProtKB	A6NF01	POM121B	part_of	GO:0005643	nuclear pore	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010660|FB:FBgn0061200|PANTHER:PTN000573960|PomBase:SPAC23D3.06c|PomBase:SPAC30D11.04c|RGD:3216|RGD:620680|SGD:S000005624|UniProtKB:P35658|UniProtKB:P49790|WB:WBGene00003793	9606	GO_Central		C
UniProtKB	A6NFY4	NEMP2	is_active_in	GO:0005635	nuclear envelope	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0030768|MGI:MGI:2446113|PANTHER:PTN001006264|UniProtKB:A1L3G9|UniProtKB:B9X187	9606	GO_Central		C
UniProtKB	A6NHQ2	FBLL1	part_of	GO:0032040	small-subunit processome	ECO:0000318	IBA	GO_REF:0000033	CGD:CAL0000195815|PANTHER:PTN000036741|PomBase:SPBC2D10.10c|SGD:S000002172|UniProtKB:P22087	9606	GO_Central		C
UniProtKB	A6NHQ4	EPOP	part_of	GO:0035098	ESC/E(Z) complex	ECO:0005547	NAS	PMID:35800061		9606	ComplexPortal		C
UniProtKB	A6NHR9	SMCHD1	is_active_in	GO:0001740	Barr body	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1921605|PANTHER:PTN000505246|UniProtKB:A6NHR9	9606	GO_Central		C
UniProtKB	A6NHR9	SMCHD1	located_in	GO:0001740	Barr body	ECO:0000314	IDA	PMID:23542155		9606	UniProt		C
UniProtKB	A6NJ88	SAGE2P	part_of	GO:0032039	integrator complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261383|PANTHER:PTN000310952|UniProtKB:Q9UL03	9606	GO_Central		C
UniProtKB	A6NKT7	RGPD3	part_of	GO:0005643	nuclear pore	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1351502|PANTHER:PTN004610482|PomBase:SPCC18B5.07c|RGD:1560047|RGD:3191|SGD:S000004327|UniProtKB:P49792|UniProtKB:Q38AA7|WB:WBGene00003795|WB:WBGene00003802	9606	GO_Central		C
UniProtKB	A6NLC8	TAF11L2	part_of	GO:0005669	transcription factor TFIID complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0011291|PANTHER:PTN000325119|PomBase:SPAC1002.04c|SGD:S000004477|UniProtKB:Q15544	9606	GO_Central		C
UniProtKB	A6NMK7	CPSF4L	part_of	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000559726|UniProtKB:O95639	9606	GO_Central		C
UniProtKB	A6PVH9	CPNE1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-1176059		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-165043		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-165047		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-170796		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-170825		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-180622		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-192627		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-192925		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-2990880		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-2990882		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-3000348		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-3000399		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-3000411		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4551649		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4551679		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4570493		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4615872		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4615987		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-4655355		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-5228508		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-5228523		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-5252041		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-5578744		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-5661474		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-6783483		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-75096		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-75097		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-75098		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-9614367		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-9614369		9606	Reactome		C
UniProtKB	A8CG34	POM121C	located_in	GO:0005635	nuclear envelope	ECO:0000304	TAS	Reactome:R-HSA-9708889		9606	Reactome		C
UniProtKB	A8CG34	POM121C	part_of	GO:0005643	nuclear pore	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0010660|FB:FBgn0061200|PANTHER:PTN000573960|PomBase:SPAC23D3.06c|PomBase:SPAC30D11.04c|RGD:3216|RGD:620680|SGD:S000005624|UniProtKB:P35658|UniProtKB:P49790|WB:WBGene00003793	9606	GO_Central		C
UniProtKB	A8MT33	SYCE1L	is_active_in	GO:0000795	synaptonemal complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1921325|PANTHER:PTN002729848|RGD:1559853	9606	GO_Central		C
UniProtKB	A8MT69	CENPX	part_of	GO:0043240	Fanconi anaemia nuclear complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008623726|UniProtKB:A8MT69	9606	GO_Central		C
UniProtKB	A8MT69	CENPX	part_of	GO:0043240	Fanconi anaemia nuclear complex	ECO:0000314	IDA	PMID:20347428		9606	UniProt		C
UniProtKB	A8MT69	CENPX	part_of	GO:0043240	Fanconi anaemia nuclear complex	ECO:0000314	IDA	PMID:20347429		9606	UniProt		C
UniProtKB	A8MT69	CENPX	part_of	GO:0071821	FANCM-MHF complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002010747|PomBase:SPCC576.12c|SGD:S000028520|UniProtKB:A8MT69	9606	GO_Central		C
UniProtKB	A8MT69	CENPX	part_of	GO:0071821	FANCM-MHF complex	ECO:0000314	IDA	PMID:20347428		9606	UniProt		C
UniProtKB	A8MT69	CENPX	part_of	GO:0071821	FANCM-MHF complex	ECO:0000353	IPI	PMID:20347429		9606	ComplexPortal		C
UniProtKB	A8MTL3	RNF212B	is_active_in	GO:0000795	synaptonemal complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0283545|MGI:MGI:3642276|PANTHER:PTN001099470|WB:WBGene00006976	9606	GO_Central		C
UniProtKB	A8MTL3	RNF212B	located_in	GO:0000795	synaptonemal complex	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:D3Z423	9606	UniProt		C
UniProtKB	A8MTZ4	TNRC18	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	A8MW99	MEI4	is_active_in	GO:0000800	lateral element	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1922283|PANTHER:PTN002408307	9606	GO_Central		C
UniProtKB	A8MW99	MEI4	located_in	GO:0000794	condensed nuclear chromosome	ECO:0005547	NAS	PMID:27723721		9606	ComplexPortal		C
UniProtKB	A8MW99	MEI4	located_in	GO:0000800	lateral element	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BRM6	9606	UniProt		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0005682	U5 snRNP	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|PomBase:SPBC4B4.05|SGD:S000002965	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0005685	U1 snRNP	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|PomBase:SPBC4B4.05|RGD:9286705|SGD:S000002965|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0005686	U2 snRNP	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|PomBase:SPBC4B4.05	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0005687	U4 snRNP	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|SGD:S000002965|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0005689	U12-type spliceosomal complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058284|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0071004	U2-type prespliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058284|SGD:S000002965	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0071011	precatalytic spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0071013	catalytic step 2 spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058284|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	A8MWD9	SNRPGP15	part_of	GO:0097526	spliceosomal tri-snRNP complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000058285|SGD:S000002965|UniProtKB:P62308	9606	GO_Central		C
UniProtKB	B0QY21	NUP50	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY60	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY63	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY64	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY66	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY67	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY68	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QY69	SUN2	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QYT4	RANGAP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QYT5	RANGAP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
UniProtKB	B0QYT6	RANGAP1	located_in	GO:0031965	nuclear membrane	ECO:0000314	IDA	GO_REF:0000052		9606	HPA		C
